𠭴	章合三仙入
𠭴	莊合三真入
𠮊	端開一登入
𠮟	昌開三真入
𠮯	見開三C之上
𠯋	影開四齊上
𠯑	匣合二刪入
𠯔	滂三A真入
𠯗	精開一覃入
𠯘	幫一寒去
𠯙	精開三仙入
𠰉	徹開三宵平
𠰒	日開三麻上
𠱘	疑開三B庚入
𠱝	影開三B仙入
𠱠	來開四青平
𠱡	心開一寒入
𠱡	生開二夬去
𠱥	疑開一寒入
𠲎	並三C元入
𠲗	疑開一寒入
𠲮	見開四青去
𠲳	書開三真平
𠲷	端開四添入
𠳃	匣一東上
𠳊	溪開一歌平
𠳋	溪開三A仙上
𠳌	溪開二麻去
𠳲	曉合三C虞上
𠴦	章合三虞去
𠴨	見合二刪平
𠴪	生合三仙入
𠴫	從開四青入
𠴫	精三東入
𠴱	匣一模平
𠴺	影開二佳平
𠵭	影開三B仙入
𠶷	影開三C蒸入
𠶸	溪開三B庚入
𠶸	羣開三C陽入
𠷂	定開一咍上
𠷈	來合三真入
𠷎	澄三尤平
𠷏	影合三B支上
𠷏	曉合三B支上
𠷑	滂一寒入
𠷓	曉開四青平
𠷔	心開一唐去
𠷞	見一模平
𠷾	曉合三B蒸入
𠸶	心開一唐去
𠸶	心開一唐平
𠸹	影三C東入
𠹀	心合一魂去
𠹈	泥開一歌平
𠹊	清開一豪上
𠹋	從開三真入
𠹑	疑開四蕭去
𠹝	影一侯去
𠺛	定開一豪去
𠻚	明一模平
𠻛	心一侯上
𠻜	生合三仙入
𠻜	生合三祭去
𠻡	來開一歌上
𠻤	以開三仙上
𠻤	以開三仙去
𠻤	以開三真上
𠽧	定開四先入
𠽶	初合二夬去
𠽽	孃開二庚平
𠿈	莊三尤平
𠿈	莊開二肴平
𠿊	溪開四青入
𠿍	端開四先去
𠿎	曉合二佳平
𠿒	曉開一寒入
𠿓	心開一談入
𠿕	溪開三B宵去
𠿝	初開三魚平
𠿟	影二江入
𠿠	莊開三侵入
𠿡	知合二山入
𡀾	疑開一覃入
𡀿	來合三虞去
𡁆	來二江入
𡁋	影合一魂上
𡁑	曉合二佳平
𡂏	來開三鹽入
𡂐	從開一寒入
𡂐	從開一寒去
𡂒	章開三真入
𡂕	來開一豪上
𡂖	來開一泰去
𡂟	並二肴上
𡂣	知開三侵入
𡂩	來開四添入
𡃡	來一東平
𡄑	精開三鹽去
𡄑	精開三鹽平
𡄴	匣合二庚入
𡅡	疑開一唐入
𡅽	曉合一寒去
𡅽	曉開一寒去
𡆑	疑開二銜平
𡇈	定開一唐去
𡇓	端開四先入
𡇠	知開二耕入
𡇰	章合三仙上
𡇱	溪二江入
𡇶	匣開一覃入
𡇼	影開二刪入
𡈋	溪合一魂上
𡈋	溪合三B真平
𡈗	明一唐入
𡈣	心合三仙平
𡈼	透開四青上
𡉚	幫三C鍾平
𡊁	影開三B蒸入
𡊄	幫三C文平
𡊅	幫三C文去
𡊉	明一寒入
𡊞	並三B庚去
𡊫	日三鍾上
𡊻	來開三仙入
𡋡	云合三C元平
𡋯	並一魂入
𡋲	從合一歌上
𡌦	並三C微去
𡌨	並三A支平
𡌪	見合二皆去
𡌲	見合四齊平
𡍖	定開一咍去
𡍤	泥開四先入
𡍦	匣合二刪平
𡍨	定一模上
𡍩	徹開二庚入
𡍪	初開三侵入
𡍫	初開三蒸入
𡍮	常合三支平
𡎬	莊合二麻上
𡎯	匣合二皆去
𡎰	澄開三脂平
𡎸	見開三C殷上
𡎺	莊三東入
𡎻	崇開三仙平
𡎻	崇開二山平
𡏩	端合一灰平
𡏮	崇開二肴平
𡏳	見開三C殷上
𡐔	以開三真平
𡐞	幫三A仙入
𡐠	溪合四齊平
𡐠	見合二佳上
𡐠	見合二佳去
𡐤	溪開三B仙入
𡐨	以開三麻上
𡑈	端合一灰上
𡑜	來開三真平
𡑟	影合一歌平
𡑣	溪合一魂入
𡑧	匣開二刪入
𡑧	溪合一魂入
𡒊	以開三魚去
𡒓	曉開一談上
𡓐	疑開一唐入
𡔇	來合一灰去
𡔞	明三C陽上
𡔢	溪開四先入
𡔢	見開四先入
𡔣	溪開四先入
𡔣	見開四先入
𡕒	溪合二麻上
𡕒	溪合二麻去
𡕡	並一東入
𡕢	明三C凡上
𡕢	明四添上
𡕥	曉合三B蒸入
𡕬	匣開一唐上
𡕮	來開三蒸平
𡕮	見開三C蒸入
𡖓	端開一覃上
𡖓	端開一覃平
𡖔	泥開一歌平
𡖯	心一東入
𡖶	明二庚入
𡖿	匣合一歌上
𡗞	匣開四齊平
𡗥	常合三真平
𡗷	見一模平
𡗹	滂三C元去
𡗻	幫三C文入
𡘌	曉開二皆去
𡘌	清開三支上
𡘐	曉開四先入
𡘐	曉開四齊去
𡘴	幫四先入
𡘷	透開一豪上
𡘷	透開一豪去
𡘸	見開四先上
𡙁	生開三陽上
𡙜	定合一寒入
𡙮	澄開三真入
𡙳	見三C東入
𡙷	影開三C元去
𡚁	並三A祭去
𡚊	曉合一寒平
𡚠	羣合三C陽入
𡚠	見合三C陽入
𡚤	並三B脂去
𡚮	見三C尤上
𡚰	見三C尤上
𡚼	昌開三支上
𡚽	曉開一豪上
𡚽	曉開一豪去
𡛗	幫三B脂去
𡛟	云合三C元入
𡛷	精開三脂上
𡜂	匣一模上
𡜉	日開三鹽上
𡜊	幫三C尤上
𡜊	滂一灰平
𡜜	心開一寒平
𡝐	澄開二麻平
𡝙	澄開二麻平
𡝠	明四齊平
𡝡	明四齊平
𡝤	來一侯平
𡝤	來合三虞平
𡝦	泥一侯上
𡝫	徹開三鹽平
𡝫	書開三鹽平
𡞘	心開四添入
𡞞	生開三庚上
𡞟	並一寒去
𡞢	溪開一登入
𡞣	匣開二咸上
𡞦	羣合三A清平
𡟨	書開三鹽上
𡟰	影合三C元平
𡠆	溪一侯去
𡠖	匣開一豪去
𡠗	章開三侵入
𡠗	章開三脂去
𡠚	幫三A真入
𡠜	明二庚入
𡠼	心一侯平
𡡂	以開三陽去
𡡉	明一歌平
𡡏	生開二肴上
𡡏	生開二肴平
𡡐	幫一東入
𡡕	影合三C元入
𡡗	來合三仙上
𡢑	知合三真入
𡢕	曉合三B支上
𡢖	溪開二佳上
𡢖	溪開二佳去
𡢖	溪開四齊去
𡣊	匣開一覃上
𡣔	匣開一覃上
𡣪	書開三清入
𡣫	明一登入
𡣬	影合三A仙平
𡤉	並三A真平
𡤙	孃開二咸入
𡤫	溪開二麻平
𡤬	影合三C陽入
𡤯	來合三脂平
𡤼	見開三A仙入
𡥀	幫一豪上
𡥆	曉開一豪去
𡥈	見開二肴去
𡦄	並三C尤平
𡦗	日合三虞去
𡦳	曉開二肴去
𡦼	日三鍾上
𡧋	並三B真平
𡧍	明四先去
𡧘	從開四青入
𡧮	影開四蕭上
𡧮	影開四蕭平
𡧯	從開四青入
𡧽	曉合一唐上
𡨀	澄開二麻平
𡨃	羣三C尤平
𡨢	見開三C魚平
𡨥	溪一侯去
𡨾	影開四先平
𡩁	清開三真平
𡩆	定開一歌平
𡩇	溪開四蕭平
𡩡	生開三庚入
𡩡	生開二耕入
𡩩	明一唐平
𡩻	精開三侵上
𡪁	疑開一覃平
𡪄	知開三魚上
𡪔	清開三真平
𡪛	幫三A真平
𡪢	清開三侵上
𡪶	曉開一覃平
𡫀	見開四青入
𡫏	精開三侵去
𡫬	見三C東入
𡫺	滂三C尤平
𡫼	心開一登入
𡫽	影開三C魚去
𡫽	日開三魚上
𡫽	日開三魚平
𡬄	羣合三A脂去
𡬍	明三B支上
𡬍	明四齊上
𡬓	清開三侵上
𡬖	曉開一覃平
𡬙	心開一登去
𡬲	定開一豪上
𡬹	定開一豪上
𡭊	端合一灰去
𡭐	常合三仙上
𡭪	並三B仙去
𡭴	溪開三B庚入
𡭾	泥一侯上
𡮞	知開三蒸入
𡯄	來開三蒸入
𡯋	見開一寒平
𡯱	疑合三C元上
𡯵	透合一灰去
𡰄	定開四齊平
𡰅	匣合一魂入
𡰖	定開四齊平
𡰖	端開四齊平
𡰝	知合三仙平
𡰝	羣合三B仙平
𡰟	來合一歌去
𡰟	來合三支平
𡰠	來合一歌去
𡰠	來合三支平
𡰢	匣合四齊平
𡰥	以開三脂平
𡰪	端一冬入
𡰪	端一東入
𡰾	清開三脂平
𡱂	定合一魂平
𡱂	定開四先去
𡱏	匣合二麻上
𡱐	以開三脂平
𡱣	以開三魚去
𡱣	邪開三魚上
𡱥	精合一灰平
𡱺	羣合三C虞平
𡱼	溪合一歌去
𡱿	以開三清入
𡲁	邪開三魚去
𡲃	影一東入
𡲕	透開四齊去
𡲗	羣合三C文入
𡲣	見二江去
𡲬	羣合三C文入
𡳅	溪開三B祭去
𡳆	清開三魚平
𡳋	精開一寒去
𡳠	清開三脂平
𡳭	徹開三脂上
𡳭	徹開三脂去
𡳸	來開四青入
𡴀	滂三C鍾平
𡴆	來三東入
𡴊	溪二江入
𡴎	疑開三B仙入
𡴘	匣開二耕上
𡴛	定一冬入
𡴞	以合三真上
𡴥	徹開三支平
𡴺	精開四先入
𡵙	疑開一唐去
𡶅	滂一歌平
𡶇	明三B真入
𡶎	明三C微去
𡶒	並三C文入
𡶫	疑開四先入
𡷘	並三B仙入
𡷛	匣開一寒上
𡷝	孃開三嚴入
𡷡	影合三A仙平
𡷥	溪一冬入
𡷨	溪開二耕平
𡸂	透一模平
𡸓	溪開三C陽平
𡸔	匣合四齊平
𡸜	澄開三蒸入
𡸦	崇開三蒸入
𡸨	精合三虞平
𡹆	定一冬入
𡹮	影開三B鹽上
𡹴	船開三蒸去
𡹼	疑開一寒去
𡺮	並三B脂上
𡺮	滂三B脂上
𡺲	心合三真去
𡺵	崇開二皆平
𡻚	溪開一唐上
𡻝	崇開二肴平
𡻝	從開三宵平
𡻞	幫三A真入
𡻠	章開三魚去
𡻡	匣開一覃上
𡻭	來合三脂上
𡻮	匣一模上
𡼄	定開四先入
𡼊	來合一灰上
𡼗	見開一豪平
𡼿	溪合一魂入
𡽆	章開三支去
𡽐	來開四蕭平
𡽜	疑開一寒平
𡽠	滂一歌上
𡽧	孃開二肴平
𡾅	來開三魚去
𡾋	來合一灰上
𡾙	疑開一唐入
𡾰	羣開三B仙上
𡾰	見開三B仙上
𡿔	來合三脂平
𡿖	疑開二刪入
𡿖	疑開四先入
𡿦	溪合一魂平
𡿧	精開一咍平
𡿨	見合四先上
𡿪	來開三仙入
𡿪	疑開三B真入
𡿮	定合一魂入
𡿮	透合一魂入
𡿯	云合三B真入
𡿿	匣合一登入
𢀼	並三C尤平
𢁁	知二江入
𢁕	端開四蕭上
𢁗	見開一寒去
𢁘	心開一談平
𢁥	滂三C文平
𢁦	並三B脂上
𢁬	莊開二肴上
𢁮	羣開三B鹽平
𢁼	知開三魚上
𢁾	徹開三宵平
𢂀	滂三C文入
𢂁	溪一侯平
𢂃	從開一唐入
𢂊	影開二肴上
𢂏	幫一泰去
𢂐	匣開四添入
𢂑	書開三蒸入
𢂤	並一灰去
𢂤	來合一魂入
𢂥	來開三祭去
𢂷	見開一覃入
𢂷	見開二咸入
𢂹	明二肴去
𢂺	清開四先去
𢂻	日開三真去
𢂼	以開三祭去
𢂿	溪開二咸入
𢃀	明三C虞平
𢃍	幫三A支平
𢃏	從一冬平
𢃐	溪一東平
𢃒	精合一泰去
𢃒	精合一灰去
𢃓	清三鍾上
𢃔	昌開三鹽平
𢃕	透開一覃入
𢃖	澄三尤平
𢃗	匣開一覃上
𢃛	羣開三C之平
𢃤	曉合一登入
𢃬	精開四先平
𢃭	清三鍾上
𢃭	見合一魂平
𢃮	明三A仙上
𢃳	常開三宵平
𢃴	來開一寒入
𢃶	定一冬入
𢄇	見一侯去
𢄋	影合三A清平
𢄏	明一登入
𢄐	明一東去
𢄐	明一東平
𢄓	影一模上
𢄔	端開一泰去
𢄢	書合三祭去
𢄢	章開三脂去
𢄳	溪合二麻上
𢄴	泥開一歌上
𢄶	曉合二耕入
𢄺	來開四蕭上
𢄺	精開三宵上
𢄻	心開一寒上
𢄼	心合三虞平
𢅉	明二肴去
𢅎	見開四蕭上
𢅎	見開四蕭去
𢅫	邪合三祭去
𢅮	邪開三鹽平
𢅯	並三C文上
𢅯	並三C文去
𢅰	曉開二庚入
𢅴	明一登去
𢅹	以開三陽入
𢅼	泥合一灰平
𢅼	泥開一寒去
𢆃	泥開一寒去
𢆉	日開三侵上
𢆞	見開四先上
𢆶	影三C尤平
𢆶	影開三A幽平
𢆷	影開四蕭平
𢆸	幫二耕平
𢇇	見合二刪平
𢇌	心開三支上
𢇓	羣開三C殷入
𢇘	疑開三C嚴上
𢇞	匣開一覃上
𢇫	幫三C鍾上
𢇷	並一寒入
𢈉	定一東平
𢈌	見合三B支去
𢈔	以合三虞上
𢈙	匣開二咸入
𢈚	來開三魚上
𢈠	來開一寒入
𢈹	端合一灰平
𢉙	章開三魚去
𢉛	清一東平
𢉛	精一東上
𢉤	見開二麻去
𢉥	影開一寒入
𢉥	影開三C元入
𢊁	澄開三支上
𢊁	澄開二佳上
𢊄	曉合三A脂平
𢊕	清一東平
𢊖	書開三侵去
𢊗	明一唐入
𢊰	心開四先去
𢋅	以三尤平
𢋅	以合三虞平
𢋇	以開三宵平
𢋑	明三C虞上
𢋒	匣合一唐入
𢋱	崇二江入
𢌱	以開三魚上
𢌳	羣合三B脂平
𢌻	以三東入
𢌿	幫三A脂去
𢍁	羣開三C之去
𢍁	羣開三C之平
𢍏	見合三B仙去
𢍚	云合三C微去
𢎀	以開三蒸入
𢎘	匣開一覃上
𢎘	匣開一覃平
𢎛	精開四先入
𢎞	匣合一登平
𢎢	以開三真上
𢎦	常合三虞平
𢎰	影一模平
𢎰	溪一模平
𢏏	明三A支平
𢏕	定一東平
𢏗	疑開四齊去
𢏤	心合三真去
𢐀	並三B真入
𢐂	常開三支去
𢐂	知開三之去
𢐄	以合三仙去
𢐲	並三C元平
𢐸	來一模平
𢑄	以開三宵平
𢑆	羣合三B仙平
𢑢	曉合一魂入
𢑦	常開三宵平
𢒔	徹三鍾入
𢒔	知三鍾入
𢒞	來開一寒去
𢒫	邪開三侵平
𢓀	以開三蒸入
𢓈	邪合三真去
𢓕	以開三侵平
𢓜	見開二庚入
𢓠	生開三臻平
𢓡	以開三脂平
𢓪	俟開三之上
𢓬	曉開二皆平
𢓱	滂三C鍾平
𢓴	透合一灰去
𢔀	清開三侵平
𢔅	端一東平
𢔋	心三鍾平
𢔌	幫三A支上
𢔟	孃三尤上
𢔠	曉合三A清入
𢔡	溪開二皆平
𢔢	以合三虞平
𢔥	云合三C文入
𢔭	定開四齊平
𢕒	並三C尤去
𢕕	心開一覃上
𢕘	清合一灰平
𢕚	知開三蒸入
𢕬	初開三侵入
𢕬	心開一覃入
𢕮	知開二佳去
𢕮	知開二麻去
𢕶	影三C尤平
𢖊	滂四青平
𢖒	影三C尤平
𢖔	幫二肴去
𢖦	溪合三C陽入
𢖫	疑開三C微去
𢖳	曉合三C虞平
𢖶	溪三C鍾上
𢖶	溪三C鍾去
𢖺	以開三蒸入
𢗊	曉開二皆去
𢗋	常合三真平
𢗋	羣合三A清平
𢗒	並二江上
𢗿	明一寒入
𢘁	心開三鹽平
𢘆	匣合一寒平
𢘆	匣開一登平
𢘇	端開一寒去
𢘉	匣開二銜入
𢘋	透開一登入
𢘌	匣合二庚平
𢘍	並三B真入
𢘎	日合三仙上
𢘐	端一東平
𢘽	以開三祭去
𢘽	徹開三祭去
𢘿	心合一歌平
𢙣	影開一唐入
𢙱	來一東去
𢙼	匣開四青上
𢚃	來合三仙入
𢛁	端開一寒入
𢛃	羣三C尤上
𢛃	羣三C尤平
𢛆	匣開四先平
𢛈	昌開三鹽平
𢛎	並四先入
𢛓	來開二山平
𢛢	匣開一登平
𢛳	端開一登入
𢜩	溪開三B鹽平
𢜩	溪開二咸上
𢜫	心開三清上
𢜬	定開一唐入
𢜭	羣開三B庚入
𢜭	見開三B庚入
𢜮	明一模上
𢜮	明三C虞上
𢜮	明三C虞平
𢜰	影開三A鹽去
𢜰	影開三B鹽去
𢜳	昌開三祭去
𢜸	泥開一豪平
𢜽	羣合三A脂上
𢜽	羣合三A脂平
𢝁	曉合二耕平
𢝃	章開三祭去
𢝆	澄三鍾上
𢝇	曉合二庚入
𢝰	精一東上
𢝹	透開四齊去
𢞎	並二佳上
𢞎	並二皆去
𢞏	溪三C東平
𢞐	匣開一泰去
𢞒	溪開四青入
𢞒	透開四青入
𢞗	滂三A脂平
𢞝	心開一咍去
𢞡	曉二江上
𢞣	書三東入
𢞦	並三C虞平
𢟇	影開四齊去
𢟡	並二佳上
𢟡	並二皆去
𢟢	來開三支平
𢟤	來開三之去
𢟤	來開三之平
𢟪	影開一咍去
𢟪	曉開三C微去
𢟮	明一寒上
𢟰	疑開二皆去
𢠜	並一魂入
𢠳	滂四先入
𢠵	昌開三陽上
𢠶	匣合二刪去
𢠽	定開一唐上
𢡍	見開二耕入
𢡤	見開二耕入
𢡹	常三鍾上
𢢗	澄二江入
𢢜	疑開三C嚴入
𢢝	心合三脂去
𢢞	溪開四齊去
𢣎	透合一寒上
𢣏	影開一泰去
𢣐	滂三A真平
𢣑	並三A仙上
𢣒	匣合一魂平
𢣔	明三A仙平
𢣘	以合三脂去
𢣙	影合四青去
𢣻	來開三魚平
𢤁	心開一豪去
𢤂	來開三脂平
𢤆	來開三祭去
𢤇	泥開四齊去
𢤉	澄三尤平
𢤋	曉開三C蒸入
𢤤	澄二江去
𢤦	端一東上
𢤬	並三C文上
𢤱	來一東上
𢥎	精開四齊平
𢥗	來開三支平
𢥘	匣合四齊平
𢥛	心開一登入
𢥞	定一冬平
𢥠	生二江平
𢦅	曉一東上
𢦏	精開一咍平
𢦒	精開一咍平
𢦔	精開一咍平
𢦚	匣合二麻上
𢦟	溪開一覃平
𢦦	日三東平
𢦩	常開三清平
𢦭	以開三蒸入
𢦵	明三C尤平
𢧀	見開一寒平
𢧖	知開二刪入
𢧤	澄開三真入
𢧧	見開一登入
𢧨	昌合三真上
𢧳	以三鍾平
𢧴	疑開一豪平
𢧵	從開四先入
𢨀	常開三蒸入
𢨒	昌開三之去
𢨔	明三C凡上
𢨛	曉開三B支平
𢨪	崇開三之上
𢨸	徹合三虞去
𢩭	清合一魂上
𢪃	清合一魂入
𢪇	精開三陽平
𢪍	精開三仙入
𢪍	精開三真入
𢪎	曉合三C歌平
𢪏	匣合一魂入
𢪒	見三C鍾上
𢫦	明二庚入
𢫨	孃三鍾去
𢫨	日三鍾上
𢫯	並一登入
𢫷	泥合一歌上
𢬆	初三尤平
𢬳	透一東入
𢬴	知開三鹽入
𢬴	端開四添入
𢭃	端合一寒上
𢭆	徹三尤平
𢮁	影開三C魚上
𢮁	影開三C魚去
𢮂	匣開四先平
𢮂	見開四先平
𢮇	明一灰上
𢮛	常合三仙去
𢮟	匣開二刪入
𢮨	常合三仙去
𢯩	從開三蒸入
𢯩	莊開三蒸入
𢯮	云合三C文入
𢯱	生三尤平
𢯴	見開二肴上
𢯷	云合三C微上
𢯸	滂一寒入
𢯻	以合三仙上
𢯼	以開三真上
𢯼	以開三真去
𢯽	清開一歌去
𢯾	明一豪去
𢰂	定開四齊去
𢰂	端開四齊去
𢰇	影開二皆平
𢱈	見開二麻去
𢱡	心合一歌上
𢱢	心開一唐入
𢲵	從開一豪去
𢲸	來一模上
𢲼	定開四先入
𢳁	並一灰上
𢳄	邪合三仙去
𢳋	幫三A支上
𢳚	見開三C元平
𢴄	端開一談入
𢴧	澄開三脂去
𢴩	幫三B真入
𢴮	溪開三C魚平
𢴲	匣開四先入
𢴲	曉開四先入
𢴵	以開三鹽去
𢴶	泥開四蕭上
𢵈	見開三B仙上
𢵿	溪開四蕭去
𢶀	崇合二皆平
𢶃	並三C元平
𢶆	見開三C元入
𢶇	羣合三A清平
𢶉	滂二耕入
𢶋	透開四先入
𢶍	從開一談入
𢶍	心開一談入
𢶒	見合一泰去
𢶜	影三C鍾上
𢶡	溪開四蕭去
𢶡	溪開四青入
𢷎	幫二皆去
𢷏	並二江入
𢷐	知開三脂去
𢷒	羣開三C元入
𢷕	明二江入
𢷖	端合一寒上
𢷘	見開三B仙上
𢷤	幫三A真去
𢷶	來三尤平
𢷾	生合二耕入
𢸁	見三C鍾上
𢸣	泥開四蕭上
𢸧	邪開三鹽平
𢹍	曉開三B支平
𢹎	日開三宵上
𢹕	見開四先上
𢹖	見合二耕入
𢹰	並三A宵上
𢺃	見開四先上
𢺑	來合一歌去
𢺡	澄二江入
𢺰	來開四青去
𢺰	來開四青平
𢺵	溪開三A支去
𢺷	羣開三B支平
𢺻	並三C虞平
𢻃	常開三支去
𢻈	章開三支去
𢻚	羣開三A支平
𢻢	來開三宵上
𢻥	清開一豪平
𢻫	書開三支平
𢻬	滂三C虞上
𢻱	書開三支平
𢻹	並三B脂上
𢻹	滂三B脂上
𢼂	見開二肴去
𢼛	見合二庚入
𢼛	見開二庚入
𢼟	影合三C陽上
𢼣	溪開二山入
𢼸	明三C微平
𢼹	滂一模平
𢽃	影合三C陽上
𢽚	知二江入
𢽝	崇開二咸平
𢽣	溪開二咸平
𢽤	見開一談上
𢽱	影開三B鹽入
𢽱	影開三C嚴入
𢽳	心開一寒上
𢽴	端一東入
𢽻	見開二肴上
𢾁	云合三C微平
𢾇	滂三B蒸入
𢾊	澄開二耕平
𢾎	昌合三真上
𢾐	生開二肴上
𢾖	定一模上
𢾫	知開三脂上
𢾮	定一冬平
𢿏	滂二肴平
𢿜	明一寒去
𢿢	來合一寒去
𢿣	溪開四蕭平
𢿣	溪開四青入
𢿣	疑開二肴平
𢿥	幫一歌去
𢿦	澄開二耕平
𢿨	心開一寒上
𢿨	心開一寒去
𢿱	心開一寒去
𢿻	來開二山平
𢿿	曉開三C蒸入
𣀃	來開三鹽平
𣀒	從一東去
𣀓	常三尤平
𣀔	初合三元去
𣀔	滂三C元去
𣀗	來開一咍平
𣀘	常三尤平
𣀣	並三C文入
𣀤	見合二皆去
𣀧	心開一寒上
𣀧	心開一寒去
𣀩	見合二皆去
𣀮	日開三陽平
𣀳	孃開三鹽入
𣀶	精合一寒平
𣀷	來開三支平
𣀷	來開四齊上
𣁗	透開一寒去
𣁟	來開三之平
𣁳	影合一寒入
𣁳	影合二山入
𣁳	曉合一寒入
𣁴	溪開二咸入
𣂁	清開三宵平
𣂁	透開四蕭平
𣂆	並二庚平
𣂆	滂一唐平
𣂉	端開四青入
𣂞	來開一歌上
𣂯	常開三祭去
𣃈	知開三陽入
𣃍	初合三祭去
𣃍	清合三祭去
𣃘	徹開三仙上
𣃘	澄二江平
𣃘	知開三蒸平
𣃦	明三C文入
𣃧	影開三C嚴上
𣃰	影開三B鹽上
𣄉	影開三A鹽入
𣄉	影開三B鹽上
𣄝	疑開三B鹽去
𣄠	幫三A宵平
𣄧	以合三脂平
𣄲	溪合三B支上
𣄴	來開三陽平
𣄵	來開三陽去
𣄸	匣合一歌上
𣅔	莊開三蒸入
𣅕	云合三B真入
𣅝	透合一魂入
𣅦	莊開三蒸入
𣅳	莊開三蒸入
𣆖	曉合一唐上
𣆖	曉合一唐平
𣆩	初開二耕入
𣇗	書開三真平
𣇩	影開二麻去
𣈡	透開四齊上
𣈯	以合三虞去
𣉘	泥開一咍去
𣉘	泥開一登入
𣉻	知開三支去
𣊓	心開三仙入
𣊟	溪開一談去
𣊡	曉開四先上
𣊡	疑開一覃入
𣋞	影開一泰去
𣋟	明一歌上
𣋲	來開三鹽入
𣌍	孃開三鹽入
𣌏	端開一登入
𣌾	以開三真去
𣍆	昌開三之平
𣍆	泥開四青平
𣍘	從開一豪平
𣍦	曉合三C陽去
𣎛	見合三A真入
